epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,2677.19,0.94616,1.8335,2.0402,0.9937,0.99075,0.99462,0.91866,0.60138,0.92246,1.65455,0.00841006,0.00841006,0.00841006
107,2702.34,0.95046,1.84045,2.04658,0.99328,0.99118,0.99461,0.91748,0.60616,0.924,1.6561,0.00838141,0.00838141,0.00838141
108,2727.68,0.94102,1.81997,2.04413,0.99386,0.99097,0.9946,0.91621,0.60782,0.92505,1.65646,0.00835255,0.00835255,0.00835255
109,2752.91,0.94279,1.82677,2.05171,0.99399,0.99098,0.99461,0.91782,0.60466,0.92296,1.65561,0.00832349,0.00832349,0.00832349
110,2777.97,0.93444,1.841,2.04141,0.99388,0.99096,0.99462,0.91697,0.60498,0.92167,1.65566,0.00829423,0.00829423,0.00829423
111,2803.25,0.9409,1.8235,2.04294,0.99445,0.99052,0.99462,0.91846,0.60225,0.91839,1.65466,0.00826477,0.00826477,0.00826477
112,2828.4,0.94172,1.81061,2.04273,0.99449,0.99044,0.99463,0.91788,0.60391,0.91921,1.65495,0.00823511,0.00823511,0.00823511
113,2853.62,0.93719,1.82008,2.04586,0.99445,0.99044,0.99463,0.9186,0.60276,0.91932,1.65458,0.00820525,0.00820525,0.00820525
114,2878.94,0.93876,1.81323,2.04618,0.99438,0.99062,0.99467,0.92049,0.60106,0.9174,1.65409,0.0081752,0.0081752,0.0081752
115,2903.99,0.9315,1.81158,2.03959,0.99438,0.99055,0.99464,0.92097,0.59867,0.91678,1.65364,0.00814495,0.00814495,0.00814495
116,2929.05,0.93469,1.81305,2.03999,0.9947,0.99059,0.99465,0.91969,0.60179,0.91659,1.65381,0.00811452,0.00811452,0.00811452
117,2954.21,0.93334,1.79787,2.03456,0.99439,0.99061,0.99463,0.91969,0.60359,0.91541,1.65422,0.00808389,0.00808389,0.00808389
118,2979.44,0.93408,1.80372,2.03873,0.99475,0.99058,0.99462,0.91998,0.60272,0.91505,1.6539,0.00805308,0.00805308,0.00805308
119,3004.62,0.925,1.81335,2.03159,0.9952,0.99032,0.99466,0.92023,0.60131,0.91373,1.653,0.00802208,0.00802208,0.00802208
120,3029.93,0.93241,1.80652,2.03552,0.99518,0.9904,0.99465,0.92052,0.59987,0.91435,1.65294,0.0079909,0.0079909,0.0079909
121,3055,0.92586,1.80093,2.04052,0.99524,0.99034,0.99466,0.92152,0.59809,0.91235,1.65248,0.00795954,0.00795954,0.00795954
122,3080.22,0.92243,1.77576,2.03006,0.99565,0.99033,0.99468,0.92179,0.5979,0.91168,1.65221,0.007928,0.007928,0.007928
123,3105.44,0.91851,1.7778,2.02334,0.99568,0.99038,0.99468,0.92175,0.59666,0.91052,1.65164,0.00789628,0.00789628,0.00789628
124,3130.59,0.92062,1.80261,2.02769,0.99571,0.99078,0.99468,0.92195,0.59674,0.90956,1.65155,0.00786438,0.00786438,0.00786438
125,3155.72,0.92608,1.7938,2.04021,0.99609,0.99087,0.99465,0.92376,0.59407,0.90885,1.65053,0.00783231,0.00783231,0.00783231
126,3180.98,0.91928,1.77858,2.0338,0.99608,0.9909,0.99466,0.92423,0.59331,0.90776,1.65038,0.00780007,0.00780007,0.00780007
127,3206.09,0.92489,1.80069,2.0284,0.99578,0.99102,0.99466,0.92344,0.5934,0.90647,1.65022,0.00776766,0.00776766,0.00776766
128,3231.38,0.92429,1.77441,2.0322,0.99613,0.99106,0.99466,0.92353,0.59401,0.90853,1.65012,0.00773509,0.00773509,0.00773509
129,3256.64,0.91441,1.78812,2.02172,0.99615,0.99108,0.99466,0.9234,0.59276,0.90768,1.64966,0.00770234,0.00770234,0.00770234
130,3281.9,0.9116,1.76697,2.02927,0.99617,0.99108,0.99466,0.92384,0.59245,0.90541,1.64952,0.00766944,0.00766944,0.00766944
131,3306.98,0.90891,1.7689,2.02314,0.99619,0.99066,0.99467,0.92446,0.59275,0.90687,1.64947,0.00763637,0.00763637,0.00763637
132,3332.19,0.91879,1.77719,2.02799,0.99627,0.99066,0.99467,0.92378,0.59269,0.90726,1.64911,0.00760314,0.00760314,0.00760314
133,3357.2,0.91612,1.78186,2.02751,0.99594,0.99075,0.99467,0.92478,0.59297,0.90636,1.64888,0.00756976,0.00756976,0.00756976
134,3382.34,0.91331,1.77869,2.02432,0.99601,0.99074,0.99468,0.92418,0.59232,0.90669,1.64853,0.00753621,0.00753621,0.00753621
135,3407.57,0.91481,1.77941,2.02532,0.99608,0.99092,0.9947,0.92437,0.59218,0.90519,1.64824,0.00750252,0.00750252,0.00750252
136,3432.61,0.91153,1.77048,2.02238,0.99604,0.99073,0.99467,0.92392,0.59322,0.90574,1.6483,0.00746868,0.00746868,0.00746868
137,3457.69,0.91389,1.77572,2.02314,0.99551,0.9915,0.9947,0.92396,0.59425,0.90549,1.6484,0.00743468,0.00743468,0.00743468
138,3483.03,0.90886,1.74486,2.02051,0.9961,0.99086,0.9947,0.92315,0.59484,0.90532,1.64823,0.00740054,0.00740054,0.00740054
139,3508.12,0.90905,1.75717,2.02249,0.99552,0.99143,0.99471,0.92267,0.59418,0.90431,1.64804,0.00736625,0.00736625,0.00736625
140,3533.23,0.90818,1.76655,2.02249,0.99556,0.99141,0.99472,0.92328,0.59408,0.90472,1.64824,0.00733182,0.00733182,0.00733182
141,3558.5,0.90412,1.74195,2.01856,0.99538,0.99146,0.99471,0.92341,0.59373,0.90436,1.64811,0.00729725,0.00729725,0.00729725
142,3583.64,0.9072,1.76658,2.02067,0.99615,0.99114,0.99472,0.92361,0.59325,0.904,1.6479,0.00726254,0.00726254,0.00726254
143,3608.77,0.89659,1.75322,2.02085,0.99541,0.99159,0.99472,0.9225,0.5949,0.90457,1.64841,0.0072277,0.0072277,0.0072277
144,3634.08,0.90715,1.76212,2.02157,0.99581,0.99169,0.99473,0.92265,0.59536,0.90562,1.64835,0.00719272,0.00719272,0.00719272
145,3659.2,0.90558,1.75249,2.01657,0.99581,0.99157,0.99473,0.92248,0.59613,0.90353,1.64828,0.00715761,0.00715761,0.00715761
146,3684.39,0.89617,1.7316,2.01806,0.99616,0.99124,0.99471,0.92293,0.59483,0.90098,1.64802,0.00712237,0.00712237,0.00712237
147,3709.56,0.90107,1.73732,2.00786,0.99604,0.99181,0.99474,0.92319,0.59422,0.90012,1.64775,0.007087,0.007087,0.007087
148,3734.73,0.89192,1.73572,2.01516,0.99606,0.9918,0.99473,0.92314,0.59496,0.89897,1.64769,0.0070515,0.0070515,0.0070515
149,3759.79,0.88996,1.71987,2.00552,0.99599,0.99183,0.99473,0.92329,0.59556,0.89778,1.64777,0.00701588,0.00701588,0.00701588
150,3784.96,0.87851,1.7011,1.99587,0.99594,0.99231,0.99473,0.92289,0.59674,0.89929,1.64778,0.00698014,0.00698014,0.00698014
151,3810.09,0.89954,1.74929,2.01302,0.99594,0.99231,0.99473,0.92263,0.59622,0.89846,1.64757,0.00694428,0.00694428,0.00694428
152,3835.15,0.89015,1.72337,2.00462,0.99593,0.99235,0.99473,0.92248,0.59612,0.89793,1.64736,0.00690831,0.00690831,0.00690831
153,3860.43,0.88759,1.71053,2.00437,0.99626,0.99185,0.99473,0.9224,0.59626,0.89652,1.64725,0.00687222,0.00687222,0.00687222
154,3885.55,0.89005,1.72649,2.00896,0.99665,0.99224,0.99475,0.92248,0.59709,0.89762,1.64739,0.00683601,0.00683601,0.00683601
155,3910.64,0.88337,1.70594,2.00189,0.99603,0.99308,0.99475,0.92302,0.59584,0.89626,1.64682,0.0067997,0.0067997,0.0067997
156,3935.94,0.88714,1.70556,1.99725,0.99603,0.99311,0.99475,0.9231,0.59628,0.89499,1.64666,0.00676328,0.00676328,0.00676328
157,3961.09,0.8883,1.70272,2.00054,0.99536,0.99324,0.99475,0.92267,0.59582,0.89485,1.64631,0.00672675,0.00672675,0.00672675
158,3986.39,0.88617,1.71706,2.00987,0.99539,0.99323,0.99475,0.92307,0.59527,0.89409,1.64603,0.00669012,0.00669012,0.00669012
159,4011.53,0.87718,1.68925,2.00017,0.99544,0.99315,0.99475,0.92294,0.59458,0.89325,1.6457,0.00665339,0.00665339,0.00665339
160,4036.65,0.88036,1.71348,1.9941,0.99549,0.9931,0.99474,0.92347,0.59369,0.89125,1.64525,0.00661656,0.00661656,0.00661656
161,4061.58,0.88105,1.70219,1.99434,0.99553,0.99302,0.99474,0.92358,0.59284,0.89128,1.64489,0.00657963,0.00657963,0.00657963
162,4086.76,0.88445,1.70939,1.99462,0.99556,0.993,0.99474,0.92353,0.59054,0.889,1.64416,0.00654261,0.00654261,0.00654261
163,4111.96,0.86378,1.66983,1.99275,0.99564,0.99273,0.99474,0.92441,0.58918,0.88743,1.64376,0.0065055,0.0065055,0.0065055
164,4137.07,0.89008,1.72351,2.01036,0.99668,0.99187,0.99474,0.92398,0.59008,0.88852,1.6438,0.0064683,0.0064683,0.0064683
165,4162.29,0.88239,1.70686,2.00624,0.99673,0.99188,0.99474,0.92371,0.59045,0.88899,1.64372,0.00643101,0.00643101,0.00643101
166,4187.09,0.87347,1.67986,1.99608,0.99639,0.99222,0.99474,0.92448,0.58933,0.88827,1.64344,0.00639363,0.00639363,0.00639363
167,4211.27,0.8734,1.69382,1.99417,0.99613,0.99224,0.99474,0.9245,0.58841,0.88609,1.64317,0.00635617,0.00635617,0.00635617
168,4235.65,0.8679,1.69114,1.98211,0.99581,0.9923,0.99474,0.9249,0.58757,0.88485,1.64253,0.00631863,0.00631863,0.00631863
169,4259.8,0.87446,1.67853,1.99621,0.99569,0.9923,0.99474,0.92451,0.58833,0.88436,1.64275,0.00628101,0.00628101,0.00628101
170,4283.88,0.8672,1.68352,1.99853,0.99664,0.99216,0.99472,0.92483,0.58739,0.88245,1.6427,0.00624332,0.00624332,0.00624332
171,4308.24,0.86745,1.68348,1.99708,0.99662,0.99177,0.99471,0.92546,0.58983,0.8843,1.64319,0.00620555,0.00620555,0.00620555
172,4332.34,0.86463,1.69087,1.99442,0.99596,0.99233,0.99472,0.9241,0.59112,0.88571,1.64341,0.00616772,0.00616772,0.00616772
173,4356.53,0.86236,1.66111,1.98948,0.99594,0.99233,0.99472,0.92393,0.59313,0.88526,1.64369,0.00612981,0.00612981,0.00612981
174,4380.72,0.86629,1.68432,1.99115,0.99672,0.99231,0.99472,0.92477,0.59118,0.88474,1.64311,0.00609184,0.00609184,0.00609184
175,4404.78,0.86784,1.67887,1.99552,0.99675,0.99225,0.99472,0.92501,0.59077,0.88278,1.64296,0.0060538,0.0060538,0.0060538
176,4429.02,0.86715,1.66975,1.99805,0.99679,0.99203,0.99473,0.92534,0.58957,0.88138,1.64293,0.0060157,0.0060157,0.0060157
177,4453.25,0.85951,1.67107,1.99433,0.99593,0.99238,0.99473,0.92608,0.58844,0.87939,1.6429,0.00597754,0.00597754,0.00597754
178,4477.41,0.86221,1.67201,1.99231,0.99592,0.99243,0.99473,0.9258,0.58816,0.87886,1.64273,0.00593932,0.00593932,0.00593932
179,4501.56,0.86558,1.67373,1.99128,0.99585,0.99253,0.99472,0.9264,0.58854,0.87716,1.64273,0.00590105,0.00590105,0.00590105
180,4525.79,0.85913,1.66674,1.98267,0.99585,0.99262,0.99472,0.92614,0.58886,0.87653,1.64258,0.00586272,0.00586272,0.00586272
181,4550.12,0.85181,1.65059,1.98549,0.99571,0.99239,0.99472,0.92654,0.58892,0.87467,1.64242,0.00582435,0.00582435,0.00582435
