epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,10239.2,0.22667,0.1631,0.83115,0.99748,0.99448,0.99485,0.9888,0.17749,0.11939,0.77653,0.0010405,0.0010405,0.0010405
364,10267.3,0.22775,0.16227,0.83018,0.99749,0.99447,0.99485,0.98883,0.17757,0.11942,0.77644,0.00101575,0.00101575,0.00101575
365,10295.4,0.2273,0.16164,0.83051,0.99749,0.99445,0.99486,0.98886,0.17756,0.11938,0.77641,0.000991,0.000991,0.000991
366,10323.5,0.22868,0.16129,0.83222,0.99748,0.99445,0.99486,0.98883,0.17759,0.11904,0.77639,0.00096625,0.00096625,0.00096625
367,10351.7,0.22615,0.1593,0.83127,0.99748,0.99444,0.99486,0.98887,0.17764,0.11876,0.77632,0.0009415,0.0009415,0.0009415
368,10379.7,0.22719,0.16037,0.83208,0.99749,0.99443,0.99486,0.98881,0.17763,0.11878,0.77631,0.00091675,0.00091675,0.00091675
369,10407.9,0.22351,0.15932,0.83126,0.99748,0.99443,0.99486,0.9888,0.17771,0.11892,0.77628,0.000892,0.000892,0.000892
370,10436,0.22479,0.15853,0.83011,0.99748,0.99443,0.99486,0.98879,0.17775,0.11888,0.77614,0.00086725,0.00086725,0.00086725
371,10464.1,0.22474,0.15883,0.8298,0.99747,0.99443,0.99486,0.98875,0.17781,0.11898,0.77608,0.0008425,0.0008425,0.0008425
372,10492.3,0.22467,0.15835,0.8308,0.99748,0.99442,0.99486,0.98877,0.1778,0.11905,0.77596,0.00081775,0.00081775,0.00081775
373,10520.3,0.22548,0.16019,0.83056,0.99747,0.99442,0.99487,0.98876,0.178,0.11906,0.77576,0.000793,0.000793,0.000793
374,10548.4,0.22383,0.15751,0.83052,0.99746,0.99442,0.99486,0.98879,0.17784,0.11865,0.77582,0.00076825,0.00076825,0.00076825
375,10576.6,0.22528,0.15913,0.82924,0.99751,0.99457,0.99487,0.98874,0.17799,0.11843,0.77582,0.0007435,0.0007435,0.0007435
376,10604.7,0.22273,0.15835,0.83006,0.99752,0.99455,0.99487,0.98878,0.17806,0.11836,0.77579,0.00071875,0.00071875,0.00071875
377,10632.8,0.21993,0.15514,0.82837,0.99752,0.99456,0.99487,0.98892,0.17783,0.11857,0.77567,0.000694,0.000694,0.000694
378,10660.9,0.22258,0.15685,0.83208,0.99752,0.99456,0.99487,0.98888,0.17784,0.11857,0.77568,0.00066925,0.00066925,0.00066925
379,10689,0.22195,0.15647,0.83225,0.99751,0.99456,0.99486,0.98893,0.17768,0.1187,0.77572,0.0006445,0.0006445,0.0006445
380,10717.1,0.22107,0.15773,0.83118,0.99751,0.99457,0.99486,0.98886,0.17766,0.11864,0.77569,0.00061975,0.00061975,0.00061975
381,10745.3,0.22052,0.15632,0.82891,0.99751,0.99458,0.99486,0.98889,0.17758,0.11844,0.77568,0.000595,0.000595,0.000595
382,10773.4,0.21917,0.15625,0.82776,0.99749,0.99459,0.99487,0.98889,0.17751,0.11809,0.77559,0.00057025,0.00057025,0.00057025
383,10801.5,0.21937,0.15615,0.82931,0.99749,0.99459,0.99487,0.98887,0.17743,0.1183,0.77554,0.0005455,0.0005455,0.0005455
384,10829.7,0.22099,0.15583,0.82941,0.99748,0.9946,0.99487,0.9888,0.17703,0.11818,0.7752,0.00052075,0.00052075,0.00052075
385,10857.8,0.21783,0.15332,0.82762,0.99748,0.99459,0.99487,0.98884,0.17693,0.11776,0.77517,0.000496,0.000496,0.000496
386,10885.9,0.21554,0.15304,0.82839,0.99747,0.99461,0.99487,0.9889,0.1768,0.1177,0.77504,0.00047125,0.00047125,0.00047125
387,10914.1,0.21547,0.15217,0.82773,0.99746,0.99461,0.99487,0.98882,0.17666,0.11768,0.77508,0.0004465,0.0004465,0.0004465
388,10942.2,0.21697,0.15292,0.82933,0.99747,0.99471,0.99487,0.98883,0.17635,0.11754,0.77487,0.00042175,0.00042175,0.00042175
389,10970.3,0.21935,0.15458,0.82966,0.99742,0.99451,0.99487,0.98884,0.1761,0.11743,0.77473,0.000397,0.000397,0.000397
390,10998.5,0.21656,0.15307,0.8282,0.9974,0.99452,0.99487,0.98881,0.176,0.11765,0.77465,0.00037225,0.00037225,0.00037225
391,11040.1,0.17921,0.11715,0.79292,0.99746,0.99473,0.99487,0.98879,0.17587,0.11737,0.77457,0.0003475,0.0003475,0.0003475
392,11068.5,0.17995,0.11638,0.79379,0.99746,0.99474,0.99487,0.98878,0.17564,0.11691,0.77466,0.00032275,0.00032275,0.00032275
393,11095.7,0.17903,0.11635,0.7953,0.99738,0.99483,0.99487,0.98875,0.17553,0.11675,0.77473,0.000298,0.000298,0.000298
394,11122.8,0.17716,0.11509,0.7937,0.99737,0.99484,0.99487,0.98886,0.17529,0.1165,0.77483,0.00027325,0.00027325,0.00027325
395,11150.1,0.17833,0.11525,0.79371,0.99727,0.99462,0.99487,0.98885,0.17495,0.11633,0.77492,0.0002485,0.0002485,0.0002485
396,11177.2,0.17554,0.11338,0.79485,0.99727,0.99464,0.99487,0.9889,0.17468,0.11576,0.775,0.00022375,0.00022375,0.00022375
397,11204.5,0.1764,0.11349,0.79074,0.99726,0.99464,0.99487,0.98886,0.17453,0.11576,0.77499,0.000199,0.000199,0.000199
398,11231.6,0.17524,0.1129,0.79147,0.99724,0.99466,0.99488,0.98889,0.17426,0.11582,0.77498,0.00017425,0.00017425,0.00017425
399,11258.8,0.17417,0.11224,0.79221,0.99724,0.99466,0.99488,0.98894,0.17392,0.11547,0.77502,0.0001495,0.0001495,0.0001495
400,11286.1,0.17497,0.11225,0.79208,0.99721,0.99495,0.99487,0.98897,0.17369,0.11517,0.77486,0.00012475,0.00012475,0.00012475
