epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,2889.36,0.85311,1.10047,1.96031,0.99417,0.98337,0.99429,0.92111,0.58346,0.75883,1.6668,0.006535,0.006535,0.006535
72,2930.87,0.84731,1.09771,1.95252,0.99153,0.98757,0.9943,0.92006,0.58329,0.76336,1.66371,0.0064855,0.0064855,0.0064855
73,2971.42,0.83819,1.09487,1.94924,0.99216,0.98817,0.99436,0.91664,0.59683,0.76606,1.66372,0.006436,0.006436,0.006436
74,3012.21,0.84362,1.10205,1.94468,0.99402,0.98763,0.9945,0.92182,0.57976,0.75487,1.65333,0.0063865,0.0063865,0.0063865
75,3053.26,0.8317,1.06953,1.94388,0.99261,0.98965,0.99451,0.92072,0.58497,0.7561,1.65043,0.006337,0.006337,0.006337
76,3093.99,0.83521,1.07923,1.94407,0.99251,0.98966,0.99452,0.9236,0.57752,0.7434,1.64663,0.0062875,0.0062875,0.0062875
77,3134.84,0.83161,1.05975,1.93729,0.99387,0.9886,0.99455,0.92649,0.57248,0.73681,1.64344,0.006238,0.006238,0.006238
78,3175.36,0.83165,1.06836,1.93483,0.99489,0.98739,0.99446,0.92728,0.5704,0.73248,1.64302,0.0061885,0.0061885,0.0061885
79,3216.44,0.81756,1.05854,1.92497,0.99288,0.98984,0.9945,0.92397,0.57706,0.73163,1.64358,0.006139,0.006139,0.006139
80,3257.81,0.8188,1.04967,1.92474,0.9925,0.99001,0.9945,0.92985,0.56039,0.72338,1.64082,0.0060895,0.0060895,0.0060895
81,3299.01,0.81359,1.04841,1.92387,0.9919,0.99023,0.99448,0.9324,0.54764,0.71481,1.63637,0.00604,0.00604,0.00604
82,3339.88,0.81827,1.0415,1.92592,0.99205,0.98996,0.99446,0.93117,0.54862,0.70986,1.6351,0.0059905,0.0059905,0.0059905
83,3381.07,0.81279,1.03367,1.91672,0.99226,0.99082,0.99446,0.93186,0.55251,0.70822,1.63428,0.005941,0.005941,0.005941
84,3422.1,0.80483,1.03211,1.92402,0.99285,0.9899,0.99447,0.92805,0.55998,0.70942,1.63551,0.0058915,0.0058915,0.0058915
85,3462.94,0.80617,1.03248,1.92218,0.99355,0.98935,0.9945,0.92622,0.56316,0.70716,1.63732,0.005842,0.005842,0.005842
86,3504.33,0.81911,1.03726,1.92752,0.9939,0.98967,0.99454,0.92873,0.56278,0.70643,1.63636,0.0057925,0.0057925,0.0057925
87,3546,0.79976,1.01673,1.90788,0.99265,0.98953,0.99451,0.92695,0.56824,0.70902,1.63737,0.005743,0.005743,0.005743
88,3587.53,0.79836,1.03007,1.91376,0.99386,0.99007,0.99453,0.92643,0.57062,0.70768,1.63788,0.0056935,0.0056935,0.0056935
89,3629.19,0.81311,1.04394,1.92461,0.99431,0.99002,0.99443,0.91967,0.58763,0.71035,1.64015,0.005644,0.005644,0.005644
90,3672.53,0.80157,1.0278,1.91713,0.99412,0.99004,0.99449,0.91911,0.58971,0.71046,1.64006,0.0055945,0.0055945,0.0055945
91,3717,0.79526,1.01628,1.91273,0.99398,0.9898,0.99441,0.92041,0.58709,0.70866,1.63885,0.005545,0.005545,0.005545
92,3761.82,0.79029,1.00238,1.90735,0.99289,0.98959,0.9945,0.9199,0.5871,0.70964,1.63894,0.0054955,0.0054955,0.0054955
93,3806.24,0.79281,1.00772,1.90607,0.99193,0.99167,0.99453,0.92125,0.58012,0.70546,1.63683,0.005446,0.005446,0.005446
94,3851.15,0.7955,1.00098,1.90985,0.99242,0.9916,0.99454,0.92416,0.56932,0.69977,1.63409,0.0053965,0.0053965,0.0053965
95,3896.07,0.7904,1.00216,1.90959,0.99376,0.99022,0.99456,0.92688,0.56071,0.69491,1.63219,0.005347,0.005347,0.005347
96,3939.33,0.7911,0.99952,1.90857,0.99271,0.99026,0.99455,0.92952,inf,0.68855,1.63004,0.0052975,0.0052975,0.0052975
