epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,2741.28,0.73194,1.44221,1.97298,0.99782,0.99032,0.99436,0.95477,0.4675,0.83025,1.66084,0.00427565,0.00427565,0.00427565
112,2764.19,0.73346,1.43588,1.96874,0.99783,0.99011,0.99438,0.95576,0.46643,0.82895,1.66026,0.00419895,0.00419895,0.00419895
113,2787.04,0.71369,1.39727,1.9549,0.99779,0.99008,0.99439,0.95557,0.4658,0.82811,1.66006,0.00412246,0.00412246,0.00412246
114,2809.85,0.72027,1.41701,1.95648,0.99817,0.99039,0.99455,0.95587,0.46544,0.82799,1.65971,0.0040462,0.0040462,0.0040462
115,2832.73,0.71888,1.41095,1.96247,0.9972,0.99019,0.99452,0.95648,0.46442,0.82646,1.65951,0.00397019,0.00397019,0.00397019
116,2855.69,0.72307,1.40595,1.96032,0.9971,0.99024,0.99453,0.9567,0.46271,0.82406,1.65863,0.00389445,0.00389445,0.00389445
117,2878.48,0.72405,1.41231,1.96104,0.99733,0.99015,0.99457,0.95724,0.4619,0.82197,1.65858,0.00381899,0.00381899,0.00381899
118,2901.33,0.7158,1.41942,1.95882,0.99731,0.99019,0.99458,0.95691,0.46022,0.81919,1.65791,0.00374383,0.00374383,0.00374383
119,2924.27,0.71054,1.40656,1.95337,0.99738,0.99016,0.99459,0.95687,0.46001,0.81899,1.65791,0.00366899,0.00366899,0.00366899
120,2947.09,0.71059,1.39388,1.94703,0.99751,0.9901,0.99458,0.95703,0.45913,0.81801,1.6575,0.0035945,0.0035945,0.0035945
121,2969.99,0.70801,1.38164,1.94714,0.99752,0.9901,0.99458,0.95699,0.45829,0.81683,1.65714,0.00352037,0.00352037,0.00352037
122,2992.93,0.70173,1.3759,1.94939,0.99713,0.99006,0.99459,0.95716,0.45774,0.81762,1.65693,0.00344661,0.00344661,0.00344661
123,3015.75,0.70624,1.39942,1.9549,0.9969,0.99022,0.9946,0.9576,0.45724,0.81786,1.65667,0.00337325,0.00337325,0.00337325
124,3038.69,0.70413,1.38512,1.95036,0.99689,0.9902,0.9946,0.95791,0.45565,0.81696,1.65607,0.0033003,0.0033003,0.0033003
125,3061.63,0.6968,1.38166,1.94625,0.99685,0.9902,0.99461,0.95729,0.45471,0.81491,1.65551,0.00322778,0.00322778,0.00322778
126,3084.46,0.70559,1.38782,1.95933,0.99682,0.9902,0.99461,0.95733,0.45443,0.8131,1.65524,0.00315572,0.00315572,0.00315572
